num_p,num_scripts,num_a,num_events,is_react,is_vue,is_angular,html_length,score
17, 32, 42, 5, 0, 0, 0, 239184, 0
32, 32, 78, 6, 0, 0, 0, 262855, 0
26, 32, 42, 5, 0, 0, 0, 231732, 0
14, 28, 44, 5, 0, 0, 0, 234564, 0
25, 30, 67, 5, 0, 0, 0, 274347, 0
12, 32, 42, 5, 0, 0, 0, 227125, 0
13, 31, 55, 5, 0, 0, 0, 268628, 0
68, 33, 69, 7, 0, 0, 0, 285793, 0
34, 31, 72, 5, 0, 0, 0, 252986, 0
26, 31, 72, 5, 0, 0, 0, 252354, 0
29, 32, 43, 5, 0, 0, 0, 234452, 0
8, 32, 43, 5, 0, 0, 0, 227024, 0
8, 32, 43, 5, 0, 0, 0, 224992, 0
21, 32, 42, 5, 0, 0, 0, 236370, 0
12, 32, 41, 5, 0, 0, 0, 229818, 0
11, 32, 41, 5, 0, 0, 0, 227524, 0
11, 33, 41, 5, 0, 0, 0, 224524, 0
10, 32, 41, 5, 0, 0, 0, 225878, 0
22, 32, 44, 5, 0, 0, 0, 231753, 0
12, 33, 42, 5, 0, 0, 0, 225518, 0
20, 32, 44, 5, 0, 0, 0, 231934, 0
42, 31, 65, 5, 0, 0, 0, 250493, 0
12, 33, 41, 5, 0, 0, 0, 228074, 0
35, 32, 76, 6, 0, 0, 0, 262025, 0
6, 33, 41, 5, 0, 0, 0, 223052, 0
9, 33, 41, 5, 0, 0, 0, 226490, 0
9, 32, 43, 5, 0, 0, 0, 227260, 0
6, 33, 41, 5, 0, 0, 0, 222960, 0
6, 33, 41, 5, 0, 0, 0, 223658, 0
17, 32, 42, 5, 0, 0, 0, 229731, 0
12, 32, 42, 5, 0, 0, 0, 227431, 0
6, 33, 43, 6, 0, 0, 0, 228424, 0
9, 32, 42, 5, 0, 0, 0, 227220, 0
8, 33, 41, 5, 0, 0, 0, 225990, 0
14, 32, 42, 5, 0, 0, 0, 230870, 0
13, 32, 41, 5, 0, 0, 0, 228640, 0
22, 32, 42, 5, 0, 0, 0, 232360, 0
15, 32, 46, 5, 0, 0, 0, 232069, 0
10, 32, 41, 5, 0, 0, 0, 227677, 0
8, 34, 41, 6, 0, 0, 0, 228476, 0
6, 32, 41, 5, 0, 0, 0, 224982, 0
10, 32, 41, 5, 0, 0, 0, 225904, 0
7, 32, 41, 5, 0, 0, 0, 225820, 0
14, 32, 44, 5, 0, 0, 0, 226075, 0
12, 32, 44, 5, 0, 0, 0, 226221, 0
15, 32, 44, 5, 0, 0, 0, 226960, 0
14, 33, 41, 5, 0, 0, 0, 231355, 0
20, 32, 44, 5, 0, 0, 0, 228421, 0
14, 32, 43, 5, 0, 0, 0, 229579, 0
639, 32, 46, 5, 0, 0, 0, 271420, 0
16, 32, 42, 5, 0, 0, 0, 229748, 0
7, 33, 41, 5, 0, 0, 0, 227889, 0
18, 32, 43, 5, 0, 0, 0, 231714, 0
13, 32, 44, 5, 0, 0, 0, 227931, 0
13, 32, 43, 5, 0, 0, 0, 227202, 0
9, 32, 41, 5, 0, 0, 0, 225485, 0
10, 32, 44, 5, 0, 0, 0, 226835, 0
9, 32, 44, 5, 0, 0, 0, 226428, 0
20, 32, 53, 5, 0, 0, 0, 234592, 0
12, 32, 42, 5, 0, 0, 0, 228620, 0
11, 32, 41, 5, 0, 0, 0, 227495, 0
17, 32, 42, 5, 0, 0, 0, 229897, 0
24, 32, 42, 5, 0, 0, 0, 230480, 0
28, 32, 43, 5, 0, 0, 0, 238366, 0
8, 33, 42, 5, 0, 0, 0, 227941, 0
8, 33, 41, 5, 0, 0, 0, 225621, 0
13, 32, 42, 5, 0, 0, 0, 228403, 0
9, 32, 42, 5, 0, 0, 0, 224915, 0
11, 32, 43, 5, 0, 0, 0, 227407, 0
15, 33, 25, 3, 0, 0, 0, 227301, 0
10, 32, 46, 5, 0, 0, 0, 227014, 0
9, 32, 43, 5, 0, 0, 0, 226968, 0
29, 33, 37, 3, 0, 0, 0, 234785, 0
7, 32, 43, 5, 0, 0, 0, 223328, 0
12, 32, 45, 5, 0, 0, 0, 229553, 0
5, 33, 41, 5, 0, 0, 0, 224485, 0
10, 33, 24, 3, 0, 0, 0, 224026, 0
16, 32, 46, 6, 0, 0, 0, 234407, 0
2, 32, 42, 5, 0, 0, 0, 223158, 0
16, 33, 46, 6, 0, 0, 0, 235143, 0
10, 32, 44, 5, 0, 0, 0, 227662, 0
10, 33, 44, 6, 0, 0, 0, 230340, 0
11, 30, 43, 5, 0, 0, 0, 228945, 0
12, 33, 44, 6, 0, 0, 0, 231709, 0
16, 32, 43, 5, 0, 0, 0, 230025, 0
14, 32, 42, 5, 0, 0, 0, 232309, 0
20, 32, 44, 5, 0, 0, 0, 233786, 0
13, 32, 45, 5, 0, 0, 0, 231154, 0
16, 32, 47, 5, 0, 0, 0, 231479, 0
13, 32, 43, 5, 0, 0, 0, 229041, 0
29, 30, 41, 5, 0, 0, 0, 232907, 0
10, 32, 44, 5, 0, 0, 0, 228930, 0
36, 31, 80, 5, 0, 0, 0, 264081, 0
13, 32, 46, 5, 0, 0, 0, 231989, 0
26, 31, 77, 5, 0, 0, 0, 257358, 0
15, 43, 31, 4, 0, 0, 0, 224931, 0
22, 31, 62, 5, 0, 0, 0, 247561, 0
16, 32, 45, 5, 0, 0, 0, 235621, 0
13, 32, 42, 5, 0, 0, 0, 231483, 0
19, 33, 42, 6, 0, 0, 0, 236796, 0
29, 33, 41, 7, 0, 0, 0, 244846, 0
10, 33, 41, 5, 0, 0, 0, 226288, 0
23, 32, 72, 6, 0, 0, 0, 255662, 0
17, 33, 41, 6, 0, 0, 0, 237439, 0
49, 43, 36, 4, 0, 0, 0, 242015, 0
4, 39, 70, 4, 0, 0, 0, 233399, 0
11, 32, 55, 5, 0, 0, 0, 232378, 0
6, 33, 44, 5, 0, 0, 0, 226770, 0
17, 33, 41, 6, 0, 0, 0, 237439, 0
20, 43, 33, 4, 0, 0, 0, 226710, 0
13, 32, 44, 5, 0, 0, 0, 229835, 0
13, 32, 44, 5, 0, 0, 0, 229835, 0
12, 32, 42, 5, 0, 0, 0, 226679, 0
12, 32, 43, 5, 0, 0, 0, 229429, 0
11, 32, 44, 5, 0, 0, 0, 229416, 0
17, 32, 46, 5, 0, 0, 0, 235851, 0
19, 43, 33, 4, 0, 0, 0, 227391, 0
4, 39, 70, 4, 0, 0, 0, 233399, 0
16, 33, 24, 3, 0, 0, 0, 227714, 0
44, 32, 52, 3, 0, 0, 0, 251993, 0
24, 32, 42, 5, 0, 0, 0, 233848, 0
2, 33, 28, 3, 0, 0, 0, 220959, 0
8, 30, 42, 5, 0, 0, 0, 221975, 0
11, 32, 42, 5, 0, 0, 0, 229032, 0
18, 28, 43, 5, 0, 0, 0, 227756, 0
15, 32, 65, 5, 0, 0, 0, 234663, 0
11, 32, 57, 5, 0, 0, 0, 233132, 0
12, 32, 56, 5, 0, 0, 0, 232665, 0
7, 32, 57, 5, 0, 0, 0, 230850, 0
8, 32, 62, 5, 0, 0, 0, 233178, 0
12, 32, 55, 5, 0, 0, 0, 233877, 0
11, 32, 60, 5, 0, 0, 0, 232566, 0
3, 31, 50, 5, 0, 0, 0, 257631, 0
13, 30, 67, 5, 0, 0, 0, 272581, 0
15, 33, 41, 5, 0, 0, 0, 225826, 0
8, 32, 42, 5, 0, 0, 0, 227719, 0
15, 43, 32, 4, 0, 0, 0, 225607, 0
14, 43, 33, 4, 0, 0, 0, 224679, 0
12, 43, 33, 4, 0, 0, 0, 224272, 0
18, 43, 33, 4, 0, 0, 0, 226036, 0
11, 32, 43, 5, 0, 0, 0, 228223, 0
24, 43, 34, 4, 0, 0, 0, 232551, 0
12, 43, 33, 4, 0, 0, 0, 227062, 0
19, 43, 33, 4, 0, 0, 0, 227390, 0
7, 32, 43, 5, 0, 0, 0, 225943, 0
9, 32, 43, 5, 0, 0, 0, 226623, 0
6, 32, 43, 5, 0, 0, 0, 225974, 0
7, 32, 42, 5, 0, 0, 0, 225832, 0
23, 32, 43, 5, 0, 0, 0, 235083, 0
7, 32, 42, 5, 0, 0, 0, 224271, 0
9, 32, 42, 5, 0, 0, 0, 225705, 0
9, 32, 42, 5, 0, 0, 0, 227317, 0
8, 32, 42, 5, 0, 0, 0, 226642, 0
6, 32, 43, 5, 0, 0, 0, 225841, 0
8, 32, 42, 5, 0, 0, 0, 226101, 0
16, 35, 37, 5, 0, 0, 0, 230044, 0
9, 32, 42, 5, 0, 0, 0, 226750, 0
9, 32, 42, 5, 0, 0, 0, 227475, 0
10, 32, 46, 5, 0, 0, 0, 228418, 0
10, 32, 42, 5, 0, 0, 0, 226175, 0
9, 32, 42, 5, 0, 0, 0, 226927, 0
9, 32, 44, 5, 0, 0, 0, 226796, 0
15, 43, 32, 4, 0, 0, 0, 226284, 0
19, 43, 33, 4, 0, 0, 0, 227949, 0
16, 43, 32, 4, 0, 0, 0, 226095, 0
18, 35, 40, 5, 0, 0, 0, 230644, 0
17, 32, 47, 5, 0, 0, 0, 233293, 0
13, 32, 44, 5, 0, 0, 0, 229275, 0
11, 32, 47, 5, 0, 0, 0, 227705, 0
61, 43, 34, 4, 0, 0, 0, 250037, 0
19, 43, 33, 4, 0, 0, 0, 227982, 0
38, 43, 34, 4, 0, 0, 0, 235572, 0
16, 43, 33, 4, 0, 0, 0, 226612, 0
17, 43, 33, 4, 0, 0, 0, 227994, 0
17, 43, 33, 4, 0, 0, 0, 226800, 0
19, 43, 32, 4, 0, 0, 0, 227124, 0
12, 43, 33, 4, 0, 0, 0, 225202, 0
15, 32, 42, 5, 0, 0, 0, 236320, 0
19, 32, 42, 5, 0, 0, 0, 234796, 0
9, 32, 42, 5, 0, 0, 0, 227010, 0
15, 32, 42, 5, 0, 0, 0, 232614, 0
14, 32, 42, 5, 0, 0, 0, 230780, 0
14, 32, 42, 5, 0, 0, 0, 231837, 0
16, 32, 43, 5, 0, 0, 0, 232548, 0
9, 32, 43, 5, 0, 0, 0, 227164, 0
34, 31, 75, 5, 0, 0, 0, 259472, 0
7, 32, 43, 5, 0, 0, 0, 226148, 0
38, 31, 76, 5, 0, 0, 0, 260145, 0
8, 32, 44, 5, 0, 0, 0, 227378, 0
30, 31, 67, 5, 0, 0, 0, 252498, 0
18, 32, 42, 5, 0, 0, 0, 232931, 0
13, 32, 42, 5, 0, 0, 0, 231652, 0
38, 31, 79, 5, 0, 0, 0, 263944, 0
14, 32, 42, 5, 0, 0, 0, 228739, 0
16, 33, 42, 6, 0, 0, 0, 236136, 0
13, 32, 42, 5, 0, 0, 0, 229559, 0
23, 32, 42, 5, 0, 0, 0, 235681, 0
16, 33, 42, 6, 0, 0, 0, 233427, 0
40, 31, 81, 5, 0, 0, 0, 263919, 0
33, 42, 61, 5, 0, 0, 0, 261018, 0
11, 32, 43, 5, 0, 0, 0, 229922, 0
33, 32, 75, 6, 0, 0, 0, 261942, 0
12, 32, 42, 5, 0, 0, 0, 228022, 0
20, 32, 44, 5, 0, 0, 0, 234032, 0
12, 32, 44, 6, 0, 0, 0, 230419, 0
19, 32, 42, 5, 0, 0, 0, 233704, 0
24, 43, 32, 4, 0, 0, 0, 233555, 0
20, 32, 42, 5, 0, 0, 0, 232191, 0
13, 32, 42, 5, 0, 0, 0, 228143, 0
20, 32, 42, 5, 0, 0, 0, 234481, 0
18, 32, 42, 5, 0, 0, 0, 234264, 0
21, 32, 42, 5, 0, 0, 0, 232441, 0
15, 32, 42, 5, 0, 0, 0, 229764, 0
24, 32, 42, 5, 0, 0, 0, 236741, 0
11, 32, 43, 5, 0, 0, 0, 230322, 0
23, 32, 42, 5, 0, 0, 0, 236038, 0
26, 43, 32, 4, 0, 0, 0, 232299, 0
8, 32, 42, 5, 0, 0, 0, 226753, 0
19, 32, 42, 5, 0, 0, 0, 230465, 0
27, 43, 34, 4, 0, 0, 0, 232182, 0
10, 32, 42, 5, 0, 0, 0, 229222, 0
20, 32, 42, 5, 0, 0, 0, 235094, 0
9, 32, 42, 5, 0, 0, 0, 226928, 0
21, 32, 42, 5, 0, 0, 0, 235395, 0
20, 32, 42, 5, 0, 0, 0, 233202, 0
28, 32, 42, 5, 0, 0, 0, 237846, 0
18, 32, 42, 5, 0, 0, 0, 233665, 0
8, 32, 42, 5, 0, 0, 0, 225851, 0
18, 32, 42, 5, 0, 0, 0, 233046, 0
9, 32, 42, 5, 0, 0, 0, 226674, 0
12, 32, 42, 5, 0, 0, 0, 227165, 0
9, 32, 43, 5, 0, 0, 0, 227536, 0
13, 33, 42, 6, 0, 0, 0, 233186, 0
19, 32, 42, 5, 0, 0, 0, 228332, 0
11, 32, 43, 5, 0, 0, 0, 230809, 0
10, 32, 45, 5, 0, 0, 0, 229139, 0
9, 32, 42, 5, 0, 0, 0, 226710, 0
9, 33, 42, 6, 0, 0, 0, 228392, 0
11, 32, 42, 5, 0, 0, 0, 227928, 0
8, 32, 43, 5, 0, 0, 0, 226805, 0
11, 32, 42, 5, 0, 0, 0, 227210, 0
20, 44, 46, 4, 0, 0, 0, 232896, 0
11, 32, 42, 5, 0, 0, 0, 227559, 0
16, 32, 42, 5, 0, 0, 0, 229233, 0
7, 32, 42, 5, 0, 0, 0, 226619, 0
14, 32, 42, 5, 0, 0, 0, 229292, 0
6, 33, 42, 6, 0, 0, 0, 227099, 0
10, 32, 42, 5, 0, 0, 0, 228445, 0
12, 32, 42, 5, 0, 0, 0, 231392, 0
11, 32, 42, 5, 0, 0, 0, 229433, 0
38, 32, 68, 6, 0, 0, 0, 256591, 0
12, 32, 42, 5, 0, 0, 0, 232146, 0
13, 32, 42, 5, 0, 0, 0, 226640, 0
11, 32, 42, 5, 0, 0, 0, 229223, 0
10, 32, 42, 5, 0, 0, 0, 228310, 0
10, 32, 42, 5, 0, 0, 0, 229053, 0
23, 33, 42, 6, 0, 0, 0, 233792, 0
10, 32, 42, 5, 0, 0, 0, 227741, 0
8, 32, 42, 5, 0, 0, 0, 234785, 0
7, 32, 42, 5, 0, 0, 0, 226245, 0
14, 32, 42, 5, 0, 0, 0, 230412, 0
7, 32, 43, 5, 0, 0, 0, 226933, 0
15, 32, 42, 5, 0, 0, 0, 233379, 0
16, 32, 42, 5, 0, 0, 0, 233664, 0
20, 32, 43, 5, 0, 0, 0, 234798, 0
8, 33, 42, 6, 0, 0, 0, 229168, 0
15, 26, 41, 5, 0, 0, 0, 230386, 0
10, 32, 43, 5, 0, 0, 0, 227575, 0
13, 32, 42, 5, 0, 0, 0, 228184, 0
17, 33, 45, 6, 0, 0, 0, 236156, 0
24, 32, 43, 5, 0, 0, 0, 232644, 0
15, 26, 42, 5, 0, 0, 0, 230703, 0
15, 32, 43, 5, 0, 0, 0, 230666, 0
15, 27, 42, 6, 0, 0, 0, 236972, 0
20, 26, 43, 5, 0, 0, 0, 231105, 0
14, 26, 43, 5, 0, 0, 0, 228074, 0
28, 33, 43, 6, 0, 0, 0, 237661, 0
20, 32, 45, 5, 0, 0, 0, 230228, 0
19, 26, 42, 5, 0, 0, 0, 231817, 0
19, 32, 43, 5, 0, 0, 0, 230288, 0
26, 32, 44, 5, 0, 0, 0, 233691, 0
13, 26, 41, 5, 0, 0, 0, 229191, 0
19, 32, 43, 5, 0, 0, 0, 229333, 0
20, 32, 43, 5, 0, 0, 0, 230343, 0
15, 26, 42, 5, 0, 0, 0, 230731, 0
19, 32, 43, 5, 0, 0, 0, 233601, 0
23, 32, 43, 5, 0, 0, 0, 231566, 0
30, 32, 44, 5, 0, 0, 0, 236202, 0
20, 32, 43, 5, 0, 0, 0, 230614, 0
40, 32, 43, 5, 0, 0, 0, 237609, 0
24, 32, 43, 5, 0, 0, 0, 232728, 0
15, 32, 44, 5, 0, 0, 0, 231880, 0
13, 32, 45, 5, 0, 0, 0, 231752, 0
27, 32, 44, 5, 0, 0, 0, 235663, 0
13, 32, 43, 5, 0, 0, 0, 231391, 0
3, 33, 43, 6, 0, 0, 0, 227300, 0
18, 32, 43, 5, 0, 0, 0, 234142, 0
31, 42, 71, 4, 0, 0, 0, 254879, 0
31, 42, 65, 4, 0, 0, 0, 248855, 0
14, 44, 40, 4, 0, 0, 0, 226290, 0
33, 44, 38, 4, 0, 0, 0, 235147, 0
29, 44, 39, 4, 0, 0, 0, 235252, 0
66, 44, 42, 4, 0, 0, 0, 249936, 0
29, 44, 39, 4, 0, 0, 0, 237035, 0
16, 45, 40, 5, 0, 0, 0, 230799, 0
16, 44, 40, 4, 0, 0, 0, 229687, 0
14, 44, 41, 4, 0, 0, 0, 228532, 0
18, 44, 38, 4, 0, 0, 0, 227755, 0
14, 44, 39, 4, 0, 0, 0, 226662, 0
16, 44, 39, 4, 0, 0, 0, 228056, 0
17, 45, 40, 5, 0, 0, 0, 235723, 0
13, 44, 40, 4, 0, 0, 0, 227891, 0
12, 44, 39, 4, 0, 0, 0, 225567, 0
10, 44, 37, 4, 0, 0, 0, 223391, 0
11, 44, 42, 4, 0, 0, 0, 225821, 0
21, 44, 39, 4, 0, 0, 0, 233525, 0
16, 44, 40, 4, 0, 0, 0, 230679, 0
23, 44, 39, 4, 0, 0, 0, 234040, 0
20, 44, 37, 4, 0, 0, 0, 227631, 0
55, 42, 76, 4, 0, 0, 0, 267999, 0
29, 42, 67, 4, 0, 0, 0, 248938, 0
27, 42, 73, 4, 0, 0, 0, 252888, 0
21, 44, 40, 4, 0, 0, 0, 231489, 0
67, 45, 37, 5, 0, 0, 0, 247570, 0
20, 44, 38, 4, 0, 0, 0, 228515, 0
15, 43, 32, 4, 0, 0, 0, 224711, 0
18, 44, 39, 4, 0, 0, 0, 229452, 0
18, 44, 38, 4, 0, 0, 0, 229063, 0
18, 44, 38, 4, 0, 0, 0, 229738, 0
33, 43, 32, 4, 0, 0, 0, 232740, 0
16, 44, 39, 4, 0, 0, 0, 226167, 0
20, 44, 38, 4, 0, 0, 0, 229213, 0
17, 44, 38, 4, 0, 0, 0, 226189, 0
13, 44, 38, 4, 0, 0, 0, 224978, 0
24, 44, 39, 4, 0, 0, 0, 229154, 0
33, 45, 44, 7, 0, 0, 0, 243152, 0
9, 45, 42, 5, 0, 0, 0, 226933, 0
43, 45, 39, 5, 0, 0, 0, 243877, 0
37, 42, 68, 4, 0, 0, 0, 255268, 0
37, 43, 69, 10, 0, 0, 0, 269206, 0
12, 45, 40, 5, 0, 0, 0, 228797, 0
29, 45, 42, 6, 0, 0, 0, 239220, 0
55, 43, 77, 10, 0, 0, 0, 272796, 0
22, 44, 41, 4, 0, 0, 0, 235097, 0
33, 43, 76, 6, 0, 0, 0, 264243, 0
15, 45, 41, 6, 0, 0, 0, 233323, 0
70, 37, 46, 8, 0, 0, 0, 272667, 0
15, 32, 45, 5, 0, 0, 0, 231902, 0
13, 27, 42, 6, 0, 0, 0, 230678, 0
12, 33, 41, 5, 0, 0, 0, 233426, 0
28, 29, 78, 5, 0, 0, 0, 257327, 0
9, 32, 44, 5, 0, 0, 0, 229636, 0
24, 32, 42, 5, 0, 0, 0, 232379, 0
8, 33, 41, 6, 0, 0, 0, 227850, 0
7, 33, 41, 6, 0, 0, 0, 228864, 0
13, 32, 41, 5, 0, 0, 0, 231381, 0
12, 32, 41, 5, 0, 0, 0, 229737, 0
9, 32, 41, 5, 0, 0, 0, 226350, 0
7, 32, 41, 5, 0, 0, 0, 225425, 0
12, 32, 42, 5, 0, 0, 0, 229112, 0
8, 32, 41, 5, 0, 0, 0, 225523, 0
11, 32, 41, 5, 0, 0, 0, 227470, 0
9, 32, 41, 5, 0, 0, 0, 229745, 0
14, 32, 42, 5, 0, 0, 0, 231887, 0
32, 33, 41, 6, 0, 0, 0, 244454, 0
16, 32, 41, 5, 0, 0, 0, 230804, 0
9, 32, 41, 5, 0, 0, 0, 226960, 0
13, 33, 41, 6, 0, 0, 0, 232139, 0
12, 32, 41, 5, 0, 0, 0, 228271, 0
10, 32, 42, 5, 0, 0, 0, 227056, 0
10, 32, 41, 5, 0, 0, 0, 228187, 0
23, 33, 26, 3, 0, 0, 0, 234890, 0
18, 32, 43, 5, 0, 0, 0, 233939, 0
9, 33, 41, 6, 0, 0, 0, 231051, 0
25, 42, 65, 4, 0, 0, 0, 253526, 0
11, 32, 41, 5, 0, 0, 0, 226921, 0
14, 32, 41, 5, 0, 0, 0, 229180, 0
11, 32, 41, 5, 0, 0, 0, 227317, 0
16, 32, 42, 5, 0, 0, 0, 229526, 0
34, 32, 50, 3, 0, 0, 0, 247973, 0
7, 33, 41, 6, 0, 0, 0, 228763, 0
9, 33, 41, 6, 0, 0, 0, 229460, 0
19, 43, 33, 4, 0, 0, 0, 229737, 0
22, 43, 33, 4, 0, 0, 0, 230696, 0
7, 33, 41, 6, 0, 0, 0, 226830, 0
9, 32, 41, 5, 0, 0, 0, 225944, 0
7, 32, 41, 5, 0, 0, 0, 225211, 0
12, 32, 42, 5, 0, 0, 0, 227681, 0
8, 32, 41, 5, 0, 0, 0, 226257, 0
10, 32, 42, 5, 0, 0, 0, 228217, 0
14, 32, 42, 5, 0, 0, 0, 228381, 0
10, 32, 41, 5, 0, 0, 0, 227931, 0
16, 32, 41, 5, 0, 0, 0, 232665, 0
14, 32, 41, 5, 0, 0, 0, 232424, 0
7, 32, 41, 5, 0, 0, 0, 232146, 0
15, 34, 25, 4, 0, 0, 0, 234058, 0
10, 32, 41, 5, 0, 0, 0, 234887, 0
26, 31, 66, 5, 0, 0, 0, 248585, 0
11, 33, 41, 6, 0, 0, 0, 229059, 0
11, 32, 41, 5, 0, 0, 0, 226399, 0
7, 32, 41, 5, 0, 0, 0, 224957, 0
27, 25, 44, 5, 0, 0, 0, 235548, 0
18, 22, 60, 3, 0, 0, 0, 147786, 0
15, 33, 41, 6, 0, 0, 0, 234720, 0
18, 32, 43, 5, 0, 0, 0, 233436, 0
13, 32, 42, 5, 0, 0, 0, 228552, 0
14, 33, 47, 7, 0, 0, 0, 237859, 0
9, 32, 44, 5, 0, 0, 0, 227028, 0
10, 32, 42, 5, 0, 0, 0, 228581, 0
11, 32, 42, 5, 0, 0, 0, 226829, 0
14, 32, 42, 5, 0, 0, 0, 230117, 0
21, 43, 33, 4, 0, 0, 0, 227277, 0
64, 32, 42, 5, 0, 0, 0, 243241, 0
4, 33, 41, 5, 0, 0, 0, 223742, 0
12, 32, 41, 5, 0, 0, 0, 228884, 0
27, 33, 37, 3, 0, 0, 0, 235245, 0
12, 32, 42, 5, 0, 0, 0, 226964, 0
36, 33, 38, 3, 0, 0, 0, 241294, 0
35, 32, 84, 7, 0, 0, 0, 261634, 0
36, 32, 42, 5, 0, 0, 0, 235732, 0
17, 32, 42, 5, 0, 0, 0, 229650, 0
32, 33, 37, 3, 0, 0, 0, 234604, 0
25, 34, 25, 4, 0, 0, 0, 232403, 0
28, 33, 37, 3, 0, 0, 0, 234974, 0
32, 32, 42, 5, 0, 0, 0, 234572, 0
26, 32, 42, 5, 0, 0, 0, 232697, 0
101, 32, 42, 5, 0, 0, 0, 248578, 0
27, 32, 42, 5, 0, 0, 0, 233546, 0
34, 33, 37, 3, 0, 0, 0, 235547, 0
23, 32, 42, 5, 0, 0, 0, 232803, 0
31, 33, 25, 3, 0, 0, 0, 236259, 0
26, 32, 42, 5, 0, 0, 0, 233059, 0
19, 33, 37, 3, 0, 0, 0, 230198, 0
32, 33, 42, 6, 0, 0, 0, 235369, 0
22, 32, 42, 5, 0, 0, 0, 232249, 0
30, 32, 42, 5, 0, 0, 0, 234956, 0
46, 33, 42, 7, 0, 0, 0, 244401, 0
20, 33, 26, 3, 0, 0, 0, 229521, 0
28, 33, 25, 3, 0, 0, 0, 231477, 0
27, 32, 42, 5, 0, 0, 0, 233235, 0
31, 32, 42, 5, 0, 0, 0, 234773, 0
29, 32, 42, 5, 0, 0, 0, 235399, 0
33, 32, 42, 5, 0, 0, 0, 237255, 0
25, 32, 42, 5, 0, 0, 0, 232833, 0
29, 32, 42, 5, 0, 0, 0, 233895, 0
22, 33, 37, 3, 0, 0, 0, 231908, 0
38, 33, 37, 3, 0, 0, 0, 236502, 0
36, 33, 37, 3, 0, 0, 0, 240360, 0
28, 32, 42, 5, 0, 0, 0, 232223, 0
27, 32, 42, 5, 0, 0, 0, 233942, 0
30, 33, 25, 3, 0, 0, 0, 231518, 0
27, 32, 42, 5, 0, 0, 0, 235066, 0
29, 32, 42, 5, 0, 0, 0, 235239, 0
27, 32, 42, 5, 0, 0, 0, 233495, 0
28, 32, 42, 5, 0, 0, 0, 234340, 0
20, 32, 42, 5, 0, 0, 0, 233348, 0
26, 32, 42, 5, 0, 0, 0, 232816, 0
28, 33, 37, 3, 0, 0, 0, 234202, 0
28, 32, 42, 5, 0, 0, 0, 239115, 0
36, 32, 42, 5, 0, 0, 0, 235996, 0
39, 34, 26, 4, 0, 0, 0, 238733, 0
22, 32, 42, 5, 0, 0, 0, 232564, 0
30, 34, 26, 5, 0, 0, 0, 237881, 0
28, 32, 42, 5, 0, 0, 0, 234456, 0
38, 34, 26, 4, 0, 0, 0, 238714, 0
22, 33, 25, 3, 0, 0, 0, 230681, 0
27, 32, 42, 5, 0, 0, 0, 233741, 0
24, 33, 42, 6, 0, 0, 0, 236214, 0
46, 33, 25, 3, 0, 0, 0, 235706, 0
30, 33, 42, 6, 0, 0, 0, 237710, 0
37, 32, 42, 5, 0, 0, 0, 237740, 0
33, 32, 42, 5, 0, 0, 0, 235062, 0
12, 33, 26, 3, 0, 0, 0, 225168, 0
16, 34, 26, 5, 0, 0, 0, 232047, 0
9, 32, 42, 5, 0, 0, 0, 227106, 0
12, 32, 42, 5, 0, 0, 0, 227469, 0
22, 32, 42, 5, 0, 0, 0, 231735, 0
8, 32, 42, 5, 0, 0, 0, 228261, 0
12, 32, 42, 5, 0, 0, 0, 228005, 0
12, 32, 42, 5, 0, 0, 0, 229245, 0
23, 32, 42, 5, 0, 0, 0, 230918, 0
12, 32, 42, 5, 0, 0, 0, 229241, 0
10, 32, 42, 5, 0, 0, 0, 226961, 0
12, 32, 42, 5, 0, 0, 0, 227621, 0
11, 32, 42, 5, 0, 0, 0, 228870, 0
9, 32, 42, 5, 0, 0, 0, 227002, 0
9, 32, 42, 5, 0, 0, 0, 226546, 0
27, 33, 25, 3, 0, 0, 0, 231166, 0
14, 32, 42, 5, 0, 0, 0, 232634, 0
15, 33, 42, 6, 0, 0, 0, 232895, 0
21, 32, 42, 5, 0, 0, 0, 234010, 0
13, 32, 42, 5, 0, 0, 0, 231155, 0
16, 32, 42, 5, 0, 0, 0, 233092, 0
14, 33, 42, 6, 0, 0, 0, 232919, 0
13, 32, 42, 5, 0, 0, 0, 229604, 0
11, 32, 42, 5, 0, 0, 0, 228830, 0
8, 32, 42, 5, 0, 0, 0, 226341, 0
10, 32, 42, 5, 0, 0, 0, 226715, 0
26, 33, 26, 3, 0, 0, 0, 236555, 0
8, 32, 42, 5, 0, 0, 0, 226375, 0
10, 32, 42, 5, 0, 0, 0, 227481, 0
11, 32, 42, 5, 0, 0, 0, 228023, 0
10, 32, 42, 5, 0, 0, 0, 228705, 0
11, 32, 42, 5, 0, 0, 0, 229158, 0
10, 33, 42, 6, 0, 0, 0, 228793, 0
22, 32, 42, 5, 0, 0, 0, 232202, 0
14, 33, 37, 3, 0, 0, 0, 230130, 0
13, 32, 42, 5, 0, 0, 0, 227243, 0
16, 33, 42, 6, 0, 0, 0, 231874, 0
10, 32, 42, 5, 0, 0, 0, 226562, 0
9, 32, 42, 5, 0, 0, 0, 227907, 0
15, 33, 42, 5, 0, 0, 0, 237103, 0
17, 32, 42, 5, 0, 0, 0, 230403, 0
9, 32, 42, 5, 0, 0, 0, 226280, 0
11, 32, 42, 5, 0, 0, 0, 234746, 0
10, 32, 42, 5, 0, 0, 0, 227015, 0
9, 32, 42, 5, 0, 0, 0, 226258, 0
